Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R1-30_S57_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/022/545/895/GCA_022545895.1_genomic.fna.gz	29.8260	35.8508	97.48	0.065	95.60-99.43	0.065	0.03-0.11	1	1.031	318/10915	89.22	0	JAKEIK010000042.1 MAG: Nitrososphaeraceae archaeon isolate HEB2_70 S1Ck127_1004612, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/525/GCA_014523525.1_genomic.fna.gz	11.2878	5.4438	96.17	4.203	NA-NA	HIGH	NA-NA	4	4.203	2414/8094	96.17	123	JAATVL010000043.1 Nitrososphaerales archaeon TH703 k141_10273813, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/001/914/705/GCA_001914705.1_genomic.fna.gz	8.4308	3.2706	96.74	3.139	NA-NA	HIGH	NA-NA	3	3.139	2445/6826	96.74	20	MNDB01000005.1 MAG: Actinobacteria bacterium 13_2_20CM_68_14 13_2_20cm_scaffold_1009, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/017/565/645/GCF_017565645.3_genomic.fna.gz	3.8866	10.9527	98.33	1.447	98.28-98.38	1.447	1.41-1.49	2	2.715	20453/44609	97.52	2674	NZ_CP086136.1 Bradyrhizobium barranii subsp. barranii strain 144S4 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/475/GCA_025935475.1_genomic.fna.gz	3.2765	2.5226	98.45	1.220	98.35-98.55	1.220	1.15-1.28	2	1.869	5863/13336	97.38	22	JAICVE010000473.1 MAG: Nitrospira sp. isolate HEB_FP_1_bin.25 k141_1006373_length_2209_cov_6.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/883/445/GCA_005883445.1_genomic.fna.gz	3.1240	3.7883	98.78	1.163	98.70-98.85	1.163	1.12-1.20	2	1.904	10020/21047	97.63	17	VAZL01000931.1 MAG: Alphaproteobacteria bacterium isolate AP_7 14_0903_12_30cm_scaffold_100647, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/020/029/625/GCA_020029625.1_genomic.fna.gz	2.8740	1.0424	96.44	1.070	96.22-96.64	1.070	0.96-1.20	2	2.383	1401/6413	95.21	27	JAIBJP010000001.1 MAG: Actinobacteria bacterium isolate CR_Sed_300A_bin.99 scaffold_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/013/372/845/GCA_013372845.1_genomic.fna.gz	2.6647	2.1226	97.61	0.992	97.49-97.72	0.992	0.93-1.05	1	2.006	4139/13686	96.22	13	JAALOD010000001.1 MAG: Candidatus Udaeobacter sp. isolate AEW3 Udaeo2_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/135/GCA_025924135.1_genomic.fna.gz	2.5256	1.4515	98.67	0.941	98.54-98.81	0.941	0.88-1.00	1	1.719	4061/9962	97.15	1	JAICEO010000001.1 MAG: Nitrososphaeraceae archaeon isolate BD_FP_2_bin.31 k141_295467_length_53947_cov_9.1360, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/937/881/255/GCA_937881255.1_genomic.fna.gz	2.3742	2.3315	95.69	0.884	95.48-95.90	0.884	0.81-0.96	2	3.091	2612/17005	94.14	1298	CALGFH010000001.1 MAG TPA_asm: uncultured actinobacterium isolate ERR671912_bin.21_CONCOCT_v1.1_MAG genome assembly, contig: ERZ1756298.6061, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/022/545/895/GCA_022545895.1_genomic.fna.gz	2.2990	1.4578	99.48	0.856	99.35-99.61	0.856	0.80-0.91	1	1.655	5427/10915	97.77	0	JAKEIK010000042.1 MAG: Nitrososphaeraceae archaeon isolate HEB2_70 S1Ck127_1004612, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/219/925/GCA_003219925.1_genomic.fna.gz	2.0407	1.0610	97.41	0.760	97.22-97.61	0.760	0.70-0.82	1	1.495	2189/9116	95.50	7	QHQU01000334.1 MAG: Verrucomicrobia bacterium isolate AV12 14_0927_12_20cm_scaffold_100789_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/130/385/GCF_018130385.1_genomic.fna.gz	2.0376	4.0642	96.14	0.759	96.02-96.29	0.759	0.71-0.80	1	1.733	5562/34779	94.26	634	NZ_JAFCLU010000001.1 Bradyrhizobium sp. AUGA SZCCT0283 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/152/105/GCA_030152105.1_genomic.fna.gz	1.9537	2.4171	97.41	0.728	97.23-97.56	0.728	0.67-0.78	2	2.939	5044/21444	95.44	4	JASLIH010000404.1 MAG: Actinomycetes bacterium isolate UTK.bins.114 k141_10010476, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/020/027/655/GCA_020027655.1_genomic.fna.gz	1.8322	2.2401	95.14	0.682	94.98-95.35	0.682	0.62-0.73	1	1.434	2261/21066	93.05	52	JAHKKJ010000040.1 MAG: Deltaproteobacteria bacterium isolate CR_Sed_300A_bin.10 scaffold_100, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/596/315/GCF_018596315.1_genomic.fna.gz	1.4992	3.5769	95.55	0.558	95.40-95.71	0.558	0.52-0.59	1	1.512	4431/41730	93.02	2423	NZ_JAHEAG010000001.1 Bradyrhizobium sp. SRL28 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/275/GCA_025935275.1_genomic.fna.gz	1.4991	0.8345	98.26	0.558	98.06-98.46	0.558	0.51-0.60	1	1.522	2472/9629	95.71	0	JAICVP010000303.1 MAG: Thermoleophilia bacterium isolate HEB_ISSM_2_bin.17 k141_1004490_length_2549_cov_12.6512, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/160/735/GCF_030160735.1_genomic.fna.gz	1.4143	2.7619	99.17	0.527	99.04-99.29	0.527	0.50-0.55	1	2.061	10863/33381	96.44	0	NZ_BSOX01000001.1 Bradyrhizobium liaoningense strain NBRC 100396 sequence001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/011/365/GCF_000011365.1_genomic.fna.gz	1.4002	3.1519	97.69	0.521	97.56-97.85	0.521	0.49-0.55	1	1.508	7749/38538	94.96	4396	NC_004463.1 Bradyrhizobium diazoefficiens USDA 110, complete sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/841/195/GCA_030841195.1_genomic.fna.gz	1.3652	1.1112	96.20	0.508	95.92-96.52	0.508	0.44-0.55	1	1.478	1741/14220	93.45	54	JAVEDA010000002.1 MAG: Actinomycetota bacterium isolate BP_166 scaffold_1001222, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/595/GCA_014523595.1_genomic.fna.gz	1.3030	0.3861	98.07	0.485	97.63-98.43	0.485	0.42-0.55	1	1.415	1097/5107	95.16	5	JAATVN010000047.1 Nitrososphaerales archaeon TH5888 k141_10314036, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/381/105/GCA_014381105.1_genomic.fna.gz	1.2421	0.3171	97.57	0.463	97.15-98.06	0.463	0.38-0.53	1	1.325	795/4522	94.55	16	JACMIO010000111.1 MAG: bacterium isolate ES-bin-123 ES-bin-123-contig-k141_10063097, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/708/035/GCF_009708035.1_genomic.fna.gz	1.2262	1.1847	95.65	0.457	95.36-95.92	0.457	0.41-0.50	1	1.344	1600/16943	92.67	85	NZ_WMBQ01000001.1 Hyphomicrobium album strain XQ2 xq_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/221/615/GCA_003221615.1_genomic.fna.gz	1.2235	2.1899	95.14	0.456	94.92-95.40	0.456	0.41-0.49	1	1.381	2493/31227	92.17	33	QHSQ01000289.1 MAG: Candidatus Rokubacteria bacterium isolate AR27 14_0903_09_40cm_scaffold_10023_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/732/285/GCA_021732285.1_genomic.fna.gz	1.1903	1.8721	95.25	0.443	94.99-95.55	0.443	0.40-0.49	1	1.332	2201/27284	92.20	1041	JAKFVH010000009.1 MAG: Reyranella sp. isolate D3_Bin_12 D3_0000075, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/218/415/GCA_003218415.1_genomic.fna.gz	1.1235	0.5685	95.85	0.418	95.38-96.33	0.418	0.36-0.50	1	1.383	817/8726	92.64	47	QHNK01000107.1 MAG: Verrucomicrobia bacterium isolate AV78 14_0929_05_30cm_scaffold_10029_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/014/523/685/GCA_014523685.1_genomic.fna.gz	1.0483	0.4880	97.54	0.390	97.19-97.97	0.390	0.34-0.45	1	1.441	1204/7922	94.10	6	JAATVT010000067.1 Nitrososphaerales archaeon TH5893 k141_10029835, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/003/217/875/GCA_003217875.1_genomic.fna.gz	0.9765	0.5912	96.05	0.364	95.56-96.48	0.364	0.31-0.43	1	1.443	935/10489	92.50	34	QHMR01000157.1 MAG: Verrucomicrobia bacterium isolate AV95 14_1009_16_20cm_scaffold_10040_curated, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/922/735/GCA_025922735.1_genomic.fna.gz	0.9647	0.3926	99.01	0.359	98.69-99.38	0.359	0.31-0.40	1	1.227	1570/6945	95.32	0	JAICHI010000001.1 MAG: Nitrososphaeraceae archaeon isolate F1_bin.4 k141_1827112_length_27272_cov_12.0521, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/966/445/GCA_025966445.1_genomic.fna.gz	0.9414	0.6594	96.73	0.351	96.34-97.20	0.351	0.30-0.41	1	1.379	1336/12328	93.08	38	JAICRP010000232.1 MAG: Nocardioides sp. isolate TY_ISSM_2_bin.27 k141_100200_length_4877_cov_8.0000, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/007/992/495/GCF_007992495.1_genomic.fna.gz	0.9410	2.2905	96.99	0.350	96.82-97.20	0.350	0.33-0.37	1	1.314	4932/42079	93.32	77	NZ_BKAJ01000001.1 Reyranella soli strain NBRC 108950 sequence001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/445/GCA_025935445.1_genomic.fna.gz	0.8932	0.3651	98.19	0.333	97.79-98.73	0.333	0.27-0.38	1	1.374	1139/6950	94.33	175	JAICVG010000316.1 MAG: Nitrososphaera sp. isolate HEB_FP_1_bin.28 k141_1011455_length_2333_cov_12.3312, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/619/905/GCF_000619905.2_genomic.fna.gz	0.8918	0.7077	98.24	0.332	97.97-98.52	0.332	0.30-0.36	1	1.177	2252/13534	94.38	3	NZ_CP012371.1 Nitrosospira briensis C-128 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/937/665/GCA_025937665.1_genomic.fna.gz	0.8749	0.4416	96.40	0.326	95.91-96.91	0.326	0.27-0.39	1	1.234	800/8784	92.56	335	JAICQW010000016.1 MAG: Nitrososphaeraceae archaeon isolate TY_HYHR_2_bin.13 k141_1002428_length_17762_cov_13.2941, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/016/836/705/GCF_016836705.1_genomic.fna.gz	0.8599	1.5513	97.33	0.320	97.15-97.54	0.320	0.30-0.34	1	1.265	3811/31439	93.42	65	NZ_JAFCGY010000100.1 Mesorhizobium caraganae strain LMG 24397 NODE_100_length_1040_cov_189.526835, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/155/845/GCA_021155845.1_genomic.fna.gz	0.8573	0.4477	96.67	0.319	96.18-97.22	0.319	0.26-0.37	1	1.238	889/9111	92.77	21	JAJNBK010000341.1 MAG: Nitrososphaeraceae archaeon isolate C_No_T20_B_bin.119 scaffold_100725, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/937/335/GCA_025937335.1_genomic.fna.gz	0.8497	1.1686	99.26	0.316	99.07-99.48	0.316	0.29-0.33	1	1.161	5155/23465	95.23	0	JAICRN010000625.1 MAG: Microcoleus sp. TY_ISSM_2_bin.22 k141_1003627_length_3532_cov_8.9446, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/812/335/GCF_030812335.1_genomic.fna.gz	0.8133	0.9302	97.28	0.303	97.01-97.55	0.303	0.27-0.33	1	1.279	2298/20092	93.24	5	NZ_JAUSSN010000001.1 Pseudarthrobacter oxydans strain CC185 Ga0466896_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/774/295/GCA_030774295.1_genomic.fna.gz	0.8019	0.3368	96.88	0.299	96.35-97.43	0.299	0.24-0.36	1	1.365	707/7181	92.79	51	JALYLJ010000001.1 MAG: Thermoproteota archaeon isolate AFD bin36 SD1484-86_k127_429992, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/018/130/165/GCF_018130165.1_genomic.fna.gz	0.7851	1.5597	95.05	0.292	94.71-95.34	0.292	0.26-0.33	1	1.249	1860/34620	91.00	1417	NZ_JAFCLZ010000001.1 Bradyrhizobium sp. JYMT SZCCT0180 NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/879/255/GCA_005879255.1_genomic.fna.gz	0.7655	1.6631	97.31	0.285	97.04-97.54	0.285	0.26-0.31	1	1.206	4081/37495	93.10	12	VBKY01000467.1 MAG: Deltaproteobacteria bacterium isolate DP_21 14_1009_16_40cm_scaffold_100243, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/934/255/GCA_025934255.1_genomic.fna.gz	0.7381	0.6271	96.24	0.275	95.75-96.71	0.275	0.23-0.32	1	1.387	1121/14755	92.02	20	JAICYJ010000106.1 MAG: Thermoleophilia bacterium isolate LS_ISSM_2_bin.20 k141_1045234_length_5173_cov_180.4756, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/815/GCA_025924815.1_genomic.fna.gz	0.7173	0.5840	98.11	0.267	97.72-98.52	0.267	0.23-0.30	1	1.408	1907/14263	93.72	2	JAICHQ010000001.1 MAG: Nocardioides sp. isolate GZL_FP_2_bin.14 k141_994859_length_132803_cov_20.8197, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/935/595/GCA_025935595.1_genomic.fna.gz	0.7086	0.4702	97.70	0.264	97.22-98.22	0.264	0.22-0.30	1	1.531	1341/11320	93.35	16	JAICUZ010000054.1 MAG: Burkholderiales bacterium isolate HEB_FP_1_bin.11 k141_104339_length_11717_cov_10.9831, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/004/216/665/GCF_004216665.1_genomic.fna.gz	0.6914	0.6561	95.54	0.257	95.10-96.10	0.257	0.21-0.30	1	1.314	939/16549	91.16	61	NZ_SGWY01000001.1 Agromyces ramosus strain DSM 43045 Ga0310469_11, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/029/240/595/GCA_029240595.1_genomic.fna.gz	0.6831	0.4662	98.83	0.254	98.44-99.19	0.254	0.22-0.29	1	1.146	1889/11864	94.24	0	JARDZZ010000216.1 MAG: Nitrospira sp. isolate C_No_T0_bin.34 scaffold_10150, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/928/375/GCA_025928375.1_genomic.fna.gz	0.6557	0.7283	99.58	0.244	99.32-99.83	0.244	0.22-0.27	1	1.139	3726/19184	94.85	0	JAICJP010000009.1 MAG: Candidatus Sulfotelmatobacter sp. isolate GZL_FP_2_bin.189 k141_1001608_length_31483_cov_49.0751, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/877/535/GCA_005877535.1_genomic.fna.gz	0.6494	0.3733	95.08	0.242	94.45-95.72	0.242	0.18-0.30	1	1.204	460/10017	90.54	9	VBOM01000483.1 MAG: Nitrospirae bacterium isolate NS_10 14_0903_09_40cm_scaffold_102386, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/154/065/GCA_021154065.1_genomic.fna.gz	0.6481	0.5634	96.17	0.241	95.55-96.64	0.241	0.21-0.29	1	1.309	1005/15349	91.58	77	JAJKJG010000001.1 MAG: Methylobacterium sp. isolate b42_HoplandSoilSeptJan k101_1002805, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/142/705/GCF_900142705.1_genomic.fna.gz	0.6435	0.5102	96.34	0.240	95.83-96.69	0.240	0.21-0.29	1	1.130	956/13943	91.72	515	NZ_FRBV01000034.1 Nitrosospira sp. Nsp11, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/947/488/515/GCF_947488515.1_genomic.fna.gz	0.6377	0.7299	96.35	0.237	95.84-96.77	0.237	0.20-0.27	1	1.490	1395/20186	91.74	94	NZ_CANKZF010000001.1 Uncultured Nocardioides sp. isolate 3-159-G.fasta NODE_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/929/745/GCA_025929745.1_genomic.fna.gz	0.6070	0.3644	95.93	0.226	95.22-96.65	0.226	0.17-0.28	1	1.220	604/10567	91.18	7	JAICPQ010000238.1 MAG: Burkholderiales bacterium isolate TY_FP_2_bin.34 k141_1003043_length_3890_cov_10.5513, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/021/156/345/GCA_021156345.1_genomic.fna.gz	0.5984	0.2695	97.81	0.223	97.18-98.28	0.223	0.19-0.27	1	1.215	814/7929	92.92	1	JAJNDJ010000297.1 MAG: Rubrobacteraceae bacterium isolate C_No_T20_B_bin.25 scaffold_100735, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/429/605/GCF_001429605.1_genomic.fna.gz	0.5935	0.6301	95.43	0.221	94.97-96.08	0.221	0.17-0.25	1	1.374	896/18659	90.67	97	NZ_LMSS01000001.1 Phycicoccus sp. Soil802 contig_1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/030/160/535/GCF_030160535.1_genomic.fna.gz	0.5903	1.0514	95.70	0.220	95.29-96.08	0.220	0.19-0.25	1	1.180	1587/30734	90.88	597	NZ_BSON01000001.1 Mesorhizobium amorphae strain NBRC 102496 sequence001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/029/504/395/GCF_029504395.1_genomic.fna.gz	0.5879	0.6940	95.29	0.219	94.75-95.81	0.219	0.18-0.26	1	1.187	931/20633	90.49	369	NZ_JAQFIF010000001.1 Arthrobacter sp. ES3-54 Ga0498888_01, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/005/888/525/GCA_005888525.1_genomic.fna.gz	0.5782	0.6501	96.16	0.215	95.62-96.66	0.215	0.18-0.26	1	1.310	1160/19539	91.29	48	VBAB01000163.1 MAG: Alphaproteobacteria bacterium isolate AP_23 14_0903_02_30cm_scaffold_10001, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/009/720/245/GCF_009720245.1_genomic.fna.gz	0.5780	0.4089	95.21	0.215	94.51-95.98	0.215	0.16-0.27	1	1.362	541/12431	90.38	38	NZ_WJSQ01000001.1 Sphingomonas segetis strain YJ09 1, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/025/924/215/GCA_025924215.1_genomic.fna.gz	0.5676	0.7454	98.27	0.211	97.93-98.57	0.211	0.19-0.24	1	1.131	2553/22510	93.22	4	JAICEJ010000001.1 MAG: Candidatus Binatia bacterium isolate BD_FP_2_bin.16 k141_725855_length_40989_cov_19.2330, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/030/774/375/GCA_030774375.1_genomic.fna.gz	0.5673	0.2835	95.03	0.211	94.21-96.12	0.211	0.15-0.27	1	1.378	344/8514	90.17	4	JALYLE010000001.1 MAG: Chloroflexota bacterium isolate AFD bin31 SD1484-86_k127_322433, whole genome shotgun sequence
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/741/015/GCF_002741015.1_genomic.fna.gz	0.5575	1.3274	95.56	0.208	95.12-95.98	0.208	0.18-0.24	1	1.175	1735/36972	90.60	120	NZ_CP016616.1 Microvirga ossetica strain V5/3m chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCF/014/764/445/GCF_014764445.1_genomic.fna.gz	0.5375	0.6351	96.99	0.200	96.52-97.34	0.200	0.18-0.23	1	1.153	1441/20044	91.86	131	NZ_CP061721.1 Pseudarthrobacter sp. BIM B-2242 chromosome, complete genome
/scratch/alpine/clbd1748/AndesAg/02_FiltData/B-R2-10_S3_L003_R1_filt.fastq.gz	gtdb_genomes_reps_r220/database/GCA/013/822/765/GCA_013822765.1_genomic.fna.gz	0.5113	0.7364	98.17	0.190	97.81-98.47	0.190	0.17-0.21	1	1.220	2540/25355	92.85	36	PNKY01000001.1 MAG: Rhodospirillum sp. isolate PB1.008 PB1_1000001_1249324, whole genome shotgun sequence
